"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 12 02:29:44 GMT 2024","Thu Sep 12 02:29:44 GMT 2024","19","","COMMON","","COMMON","","ORDEREDSETTEST.11",""
"passed","Thu Sep 12 01:59:59 GMT 2024","Thu Sep 12 01:59:59 GMT 2024","3","","MAIN-BRANCH","","MAIN-BRANCH","","TESTS0-PREV.03",""
"passed","Thu Sep 12 02:43:43 GMT 2024","Thu Sep 12 02:43:43 GMT 2024","3","","CURRENT","","CURRENT","","TESTS5.01",""
"passed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D2-HIGHERFUNC.01",""
"failed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:50:33 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","new.tests4",""
"passed","Thu Sep 12 02:08:21 GMT 2024","Thu Sep 12 02:08:21 GMT 2024","41","","SICP-BOOK","","SICP-BOOK","","CHAPTER-1-1.21",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:52 GMT 2024","5000","","WHOLE-TESTS","","WHOLE-TESTS","","multidirectional.obif_clp",""
"passed","Thu Sep 12 02:03:51 GMT 2024","Thu Sep 12 02:03:51 GMT 2024","472","","CHAINING","","CHAINING","","PARENT-GO-1-COMP.01",""
"passed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","7","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C3-PLN-STV.02",""
"failed","Thu Sep 12 02:35:35 GMT 2024","Thu Sep 12 02:35:35 GMT 2024","41","","ITERATIVE-CHAINING","","ITERATIVE-CHAINING","","IFC-XP.05",""
"failed","Thu Sep 12 01:51:26 GMT 2024","Thu Sep 12 01:51:26 GMT 2024","131","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","SPACE-INTERSECTION-TESTS.07",""
"passed","Thu Sep 12 02:25:48 GMT 2024","Thu Sep 12 02:25:48 GMT 2024","3","","CHECK-TYPES","","CHECK-TYPES","","E2-STATES.12",""
"passed","Thu Sep 12 03:22:52 GMT 2024","Thu Sep 12 03:22:53 GMT 2024","1084","","LANGUAGE-MODELS","","LANGUAGE-MODELS","","TRAINING-BI.01",""
"passed","Thu Sep 12 02:17:41 GMT 2024","Thu Sep 12 02:17:41 GMT 2024","6","","PROB-DEP-TYPES","","PROB-DEP-TYPES","","INF-ORDER-PROBS.10",""
"passed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C1-GROUNDED-BASIC.12",""
"passed","Thu Sep 12 02:25:48 GMT 2024","Thu Sep 12 02:25:48 GMT 2024","3","","CHECK-TYPES","","CHECK-TYPES","","E2-STATES.11",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:52 GMT 2024","5000","","WHOLE-TESTS","","WHOLE-TESTS","","basic.hyperposing",""
"passed","Thu Sep 12 03:08:14 GMT 2024","Thu Sep 12 03:08:14 GMT 2024","3","","MULTIDIRECTIONAL","","MULTIDIRECTIONAL","","OBIF-EASY.01",""
"failed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:50:30 GMT 2024","43000","","WHOLE-TESTS","","WHOLE-TESTS","","language_models.training_terms",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:52 GMT 2024","5000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.match_feval",""
"passed","Thu Sep 12 02:32:22 GMT 2024","Thu Sep 12 02:32:22 GMT 2024","147","","FORWARD-CHAINING","","FORWARD-CHAINING","","FC-XP.20",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:54 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-wam-issue-116.test_spo_1000",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.b0_chaining_prelim",""
"passed","Thu Sep 12 02:25:28 GMT 2024","Thu Sep 12 02:25:28 GMT 2024","2","","CHECK-TYPES-TEMP","","CHECK-TYPES-TEMP","","B5-TYPES-PRELIM.04",""
"failed","Thu Sep 12 01:51:26 GMT 2024","Thu Sep 12 01:51:26 GMT 2024","99","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","SPACE-INTERSECTION-TESTS.08",""
"passed","Thu Sep 12 02:07:34 GMT 2024","Thu Sep 12 02:07:34 GMT 2024","2","","STD","","STD","","LTE.05",""
"passed","Thu Sep 12 01:49:43 GMT 2024","Thu Sep 12 01:49:43 GMT 2024","2","","MODULE-SYSTEM","","MODULE-SYSTEM","","F1-IMPORTS.13",""
"passed","Thu Sep 12 02:32:13 GMT 2024","Thu Sep 12 02:32:13 GMT 2024","2","","FORWARD-CHAINER","","FORWARD-CHAINER","","FORWARD-CHAINER-TEST.03",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:52 GMT 2024","5000","","WHOLE-TESTS","","WHOLE-TESTS","","check_types.e2_states",""
"passed","Thu Sep 12 02:32:13 GMT 2024","Thu Sep 12 02:32:13 GMT 2024","3","","FORWARD-CHAINER","","FORWARD-CHAINER","","FORWARD-CHAINER-XP.08",""
"passed","Thu Sep 12 02:25:28 GMT 2024","Thu Sep 12 02:25:28 GMT 2024","2","","CHECK-TYPES-TEMP","","CHECK-TYPES-TEMP","","TYPE-PROP.23",""
"failed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:50:27 GMT 2024","40000","","WHOLE-TESTS","","WHOLE-TESTS","","dependent-types.MinerDTL3Test",""
"passed","Thu Sep 12 02:29:35 GMT 2024","Thu Sep 12 02:29:35 GMT 2024","2","","BACKWARD-CHAINING","","BACKWARD-CHAINING","","BC-XP.27",""
"passed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D2-HIGHERFUNC.12",""
"passed","Thu Sep 12 03:02:02 GMT 2024","Thu Sep 12 03:02:02 GMT 2024","2","","WALK-THRU","","WALK-THRU","","DEBUG-METTALOGTESTCURRIED.06",""
"passed","Thu Sep 12 01:57:49 GMT 2024","Thu Sep 12 01:57:49 GMT 2024","3","","METTA-WAM-ISSUE-116","","METTA-WAM-ISSUE-116","","TEST-SPO-1000.01",""
"passed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C1-GROUNDED-BASIC.07",""
"passed","Thu Sep 12 01:51:26 GMT 2024","Thu Sep 12 01:51:26 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","06-MATCH-IN-SPACE.04",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","walk_thru.test_if_closed",""
"failed","Thu Sep 12 01:59:59 GMT 2024","Thu Sep 12 02:00:01 GMT 2024","2002","","MAIN-BRANCH","","MAIN-BRANCH","","TESTS2.07",""
"passed","Thu Sep 12 01:51:26 GMT 2024","Thu Sep 12 01:51:26 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","INTERSECTION-TESTS.20",""
"passed","Thu Sep 12 02:08:21 GMT 2024","Thu Sep 12 02:08:21 GMT 2024","3","","SICP-BOOK","","SICP-BOOK","","CHAPTER-2-4.14",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:52 GMT 2024","5000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.b5_types_prelim",""
"failed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:50:32 GMT 2024","45000","","WHOLE-TESTS","","WHOLE-TESTS","","current.tests2",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","2","","SPACES","","SPACES","","ADD-REMOVE-MATCH-INTEGER.32",""
"passed","Thu Sep 12 03:05:17 GMT 2024","Thu Sep 12 03:05:17 GMT 2024","6","","DEBUGGING","","DEBUGGING","","HYPERON-EXPERIMENTAL-ISSUE-516.01",""
"passed","Thu Sep 12 02:29:29 GMT 2024","Thu Sep 12 02:29:29 GMT 2024","2","","BACKWARD-CHAINER","","BACKWARD-CHAINER","","BACKWARD-CHAINER-XP.27",""
"passed","Thu Sep 12 02:08:21 GMT 2024","Thu Sep 12 02:08:21 GMT 2024","2","","SICP-BOOK","","SICP-BOOK","","CHAPTER-1-1.05",""
"failed","Thu Sep 12 02:08:21 GMT 2024","Thu Sep 12 02:08:21 GMT 2024","11","","SICP-BOOK","","SICP-BOOK","","CHAPTER-2-4.21",""
"passed","Thu Sep 12 02:08:11 GMT 2024","Thu Sep 12 02:08:11 GMT 2024","2","","STDLIB-METTALOG","","STDLIB-METTALOG","","STDLIB-METTALOG-TEST-PT2.31",""
"failed","Thu Sep 12 03:16:45 GMT 2024","Thu Sep 12 03:16:45 GMT 2024","63","","COMPARISONS","","COMPARISONS","","INF-CTL-MONTH-XP-SHORT-3.15",""
"failed","Thu Sep 12 02:08:11 GMT 2024","Thu Sep 12 02:08:11 GMT 2024","274","","STDLIB-METTALOG","","STDLIB-METTALOG","","STDLIB-METTALOG-TEST-PT2.22",""
"failed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:50:32 GMT 2024","45000","","WHOLE-TESTS","","WHOLE-TESTS","","combinator-calculi.tree",""
"failed","Thu Sep 12 01:59:59 GMT 2024","Thu Sep 12 02:00:00 GMT 2024","1813","","MAIN-BRANCH","","MAIN-BRANCH","","TESTS3.04",""
"passed","Thu Sep 12 03:10:28 GMT 2024","Thu Sep 12 03:10:28 GMT 2024","2","","BASIC","","BASIC","","HYPERPOSING.03",""
"passed","Thu Sep 12 02:32:28 GMT 2024","Thu Sep 12 02:32:28 GMT 2024","2","","HOL","","HOL","","NATDTLTEST.02",""
"passed","Thu Sep 12 02:08:21 GMT 2024","Thu Sep 12 02:08:21 GMT 2024","2","","SICP-BOOK","","SICP-BOOK","","CHAPTER-2-2.11",""
"failed","Thu Sep 12 02:08:11 GMT 2024","Thu Sep 12 02:08:11 GMT 2024","15","","STDLIB-METTALOG","","STDLIB-METTALOG","","STDLIB-METTALOG-TEST-PT2.68",""
"passed","Thu Sep 12 03:02:02 GMT 2024","Thu Sep 12 03:02:02 GMT 2024","29","","WALK-THRU","","WALK-THRU","","DEBUG-METTALOGTESTCURRIED.07",""
"passed","Thu Sep 12 02:21:06 GMT 2024","Thu Sep 12 02:21:07 GMT 2024","1118","","RED-BLACK-LAMBDA","","RED-BLACK-LAMBDA","","RED-BLACK.01",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","debugging.hyperon_experimental_issue_516_redduced",""
"passed","Thu Sep 12 02:32:22 GMT 2024","Thu Sep 12 02:32:22 GMT 2024","2","","FORWARD-CHAINING","","FORWARD-CHAINING","","FC-XP.24",""
"passed","Thu Sep 12 03:16:45 GMT 2024","Thu Sep 12 03:16:45 GMT 2024","1","","COMPARISONS","","COMPARISONS","","INF-CTL-MONTH-XP-SHORT.02",""
"passed","Thu Sep 12 03:10:28 GMT 2024","Thu Sep 12 03:10:28 GMT 2024","16","","BASIC","","BASIC","","STATE-TYPES.09",""
"passed","Thu Sep 12 01:51:26 GMT 2024","Thu Sep 12 01:51:26 GMT 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","IS-SPACE.01",""
"failed","Thu Sep 12 03:06:23 GMT 2024","Thu Sep 12 03:06:23 GMT 2024","62","","DISTRIBUTED-PROCESSING","","DISTRIBUTED-PROCESSING","","CREATE-SERVER.04",""
"failed","Thu Sep 12 02:25:28 GMT 2024","Thu Sep 12 02:25:28 GMT 2024","119","","CHECK-TYPES-TEMP","","CHECK-TYPES-TEMP","","TYPE-PROP.54",""
"passed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D1-GADT.10",""
"passed","Thu Sep 12 01:59:31 GMT 2024","Thu Sep 12 01:59:31 GMT 2024","2","","QUICK","","QUICK","","C1-GROUNDED-BASIC.21",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.bchain",""
"passed","Thu Sep 12 02:25:48 GMT 2024","Thu Sep 12 02:25:48 GMT 2024","2","","CHECK-TYPES","","CHECK-TYPES","","D3-DEPTYPES.06",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","direct_comp.00a_lang_compiled_case",""
"passed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D2-HIGHERFUNC.09",""
"failed","Thu Sep 12 03:05:08 GMT 2024","Thu Sep 12 03:05:08 GMT 2024","17","","CONTAINERS-ARE-SPACES","","CONTAINERS-ARE-SPACES","","05-MATCH-SUPERPOSE-ELEMENT-LIKE-SPACE.01",""
"passed","Thu Sep 12 02:08:21 GMT 2024","Thu Sep 12 02:08:21 GMT 2024","2","","SICP-BOOK","","SICP-BOOK","","CHAPTER-2-4.06",""
"passed","Thu Sep 12 02:25:28 GMT 2024","Thu Sep 12 02:25:28 GMT 2024","2","","CHECK-TYPES-TEMP","","CHECK-TYPES-TEMP","","TYPE-PROP.04",""
"passed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B5-TYPES-PRELIM.10",""
"passed","Thu Sep 12 01:59:31 GMT 2024","Thu Sep 12 01:59:31 GMT 2024","2","","QUICK","","QUICK","","D2-HIGHERFUNC.16",""
"passed","Thu Sep 12 02:35:35 GMT 2024","Thu Sep 12 02:35:35 GMT 2024","2","","ITERATIVE-CHAINING","","ITERATIVE-CHAINING","","IFC-XP.22",""
"passed","Thu Sep 12 02:29:29 GMT 2024","Thu Sep 12 02:29:29 GMT 2024","2","","BACKWARD-CHAINER","","BACKWARD-CHAINER","","BACKWARD-CHAINER-XP.03",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:53 GMT 2024","6000","","WHOLE-TESTS","","WHOLE-TESTS","","nars_extras.NARS_BuildTupleCounts",""
"passed","Thu Sep 12 01:55:19 GMT 2024","Thu Sep 12 01:55:19 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","SUPERCOLLAPSE.04",""
"failed","Thu Sep 12 02:08:11 GMT 2024","Thu Sep 12 02:08:11 GMT 2024","68","","STDLIB-METTALOG","","STDLIB-METTALOG","","STDLIB-METTALOG-TEST-PT2.72",""
"passed","Thu Sep 12 03:10:28 GMT 2024","Thu Sep 12 03:10:28 GMT 2024","3","","BASIC","","BASIC","","STATE-TYPES.01",""
"passed","Thu Sep 12 01:59:31 GMT 2024","Thu Sep 12 01:59:31 GMT 2024","1","","QUICK","","QUICK","","D2-HIGHERFUNC.13",""
"passed","Thu Sep 12 02:48:48 GMT 2024","Thu Sep 12 02:48:48 GMT 2024","2","","NARS-V0","","NARS-V0","","TESTS0.02",""
"failed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:50:27 GMT 2024","40000","","WHOLE-TESTS","","WHOLE-TESTS","","basic.pathfinding-med-f",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","1","","SPACES","","SPACES","","ADD-REMOVE-MATCH-INTEGER.41",""
"passed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B4-NONDETERM.07",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","2","","SPACES","","SPACES","","ADD-REMOVE-MATCH-SYMBOLS.10",""
"passed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","15","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D1-GADT.09",""
"failed","Thu Sep 12 02:05:54 GMT 2024","Thu Sep 12 02:05:54 GMT 2024","139","","INTROSPECT","","INTROSPECT","","SHOW-TYPE.07",""
"passed","Thu Sep 12 02:29:29 GMT 2024","Thu Sep 12 02:29:29 GMT 2024","2","","BACKWARD-CHAINER","","BACKWARD-CHAINER","","BACKWARD-CHAINER-XP.02",""
"passed","Thu Sep 12 01:55:19 GMT 2024","Thu Sep 12 01:55:19 GMT 2024","1","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","HYPERPOSE.05",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:50:11 GMT 2024","24000","","WHOLE-TESTS","","WHOLE-TESTS","","language_models.unweighted_pllm",""
"passed","Thu Sep 12 01:51:26 GMT 2024","Thu Sep 12 01:51:26 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","INTERSECTION-TESTS.19",""
"passed","Thu Sep 12 02:03:51 GMT 2024","Thu Sep 12 02:03:51 GMT 2024","2","","CHAINING","","CHAINING","","TYPES-PRELIM.02",""
"passed","Thu Sep 12 01:59:31 GMT 2024","Thu Sep 12 01:59:31 GMT 2024","74","","QUICK","","QUICK","","F1-IMPORTS.18",""
"passed","Thu Sep 12 01:57:19 GMT 2024","Thu Sep 12 01:57:19 GMT 2024","2","","ANTI-REGRESSION","","ANTI-REGRESSION","","TEST-IF-CLOSED.06",""
"passed","Thu Sep 12 03:02:02 GMT 2024","Thu Sep 12 03:02:02 GMT 2024","2","","WALK-THRU","","WALK-THRU","","METTALOGTESTCURRIED2.04",""
"passed","Thu Sep 12 02:29:35 GMT 2024","Thu Sep 12 02:29:35 GMT 2024","2","","BACKWARD-CHAINING","","BACKWARD-CHAINING","","BC-XP.07",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","1","","SPACES","","SPACES","","ADD-REMOVE-MATCH-SS-STRINGS.10",""
"passed","Thu Sep 12 01:55:19 GMT 2024","Thu Sep 12 01:55:19 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","COLLAPSE.01",""
"passed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","1","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D4-TYPE-PROP.09",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","2","","SPACES","","SPACES","","ADD-REMOVE-MATCH-INTEGER.35",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","prob-dep-types.inf_order_probs",""
"failed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:50:27 GMT 2024","40000","","WHOLE-TESTS","","WHOLE-TESTS","","match.tmpMatch",""
"passed","Thu Sep 12 02:08:21 GMT 2024","Thu Sep 12 02:08:21 GMT 2024","2","","SICP-BOOK","","SICP-BOOK","","CHAPTER-1-1.10",""
"passed","Thu Sep 12 02:03:51 GMT 2024","Thu Sep 12 02:03:51 GMT 2024","1","","CHAINING","","CHAINING","","BC-XP.04",""
"passed","Thu Sep 12 01:59:31 GMT 2024","Thu Sep 12 01:59:31 GMT 2024","2","","QUICK","","QUICK","","C1-GROUNDED-BASIC.17",""
"passed","Thu Sep 12 02:29:35 GMT 2024","Thu Sep 12 02:29:35 GMT 2024","2","","BACKWARD-CHAINING","","BACKWARD-CHAINING","","BC-XP.22",""
"passed","Thu Sep 12 02:32:13 GMT 2024","Thu Sep 12 02:32:13 GMT 2024","1","","FORWARD-CHAINER","","FORWARD-CHAINER","","FORWARD-CHAINER-XP.22",""
"passed","Thu Sep 12 02:17:04 GMT 2024","Thu Sep 12 02:17:04 GMT 2024","2","","LOGIC","","LOGIC","","ALL-ANY.01",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","87","","SPACES","","SPACES","","ADD-REMOVE-MATCH-INTEGER.25",""
"passed","Thu Sep 12 02:08:11 GMT 2024","Thu Sep 12 02:08:11 GMT 2024","2","","STDLIB-METTALOG","","STDLIB-METTALOG","","STDLIB-METTALOG-TEST-PT2.42",""
"passed","Thu Sep 12 02:03:51 GMT 2024","Thu Sep 12 02:03:51 GMT 2024","3","","CHAINING","","CHAINING","","PLN-STV.01",""
"passed","Thu Sep 12 02:52:44 GMT 2024","Thu Sep 12 02:52:44 GMT 2024","2","","NEW","","NEW","","TESTS0.05",""
"failed","Thu Sep 12 02:32:28 GMT 2024","Thu Sep 12 02:32:28 GMT 2024","380","","HOL","","HOL","","NATSIMPLETEST.04",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","2","","SPACES","","SPACES","","ADD-REMOVE-MATCH-MIX-FLOAT-INTEGER.21",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:50:23 GMT 2024","36000","","WHOLE-TESTS","","WHOLE-TESTS","","hol.NatSimpleTest",""
"passed","Thu Sep 12 02:40:10 GMT 2024","Thu Sep 12 02:40:10 GMT 2024","3","","EXPERIMENTS","","EXPERIMENTS","","SYNTHESIZE-VIA-LET-TEST.04",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:53 GMT 2024","6000","","WHOLE-TESTS","","WHOLE-TESTS","","aunt-kg.simple_conversion",""
"passed","Thu Sep 12 03:16:45 GMT 2024","Thu Sep 12 03:16:45 GMT 2024","2","","COMPARISONS","","COMPARISONS","","INF-CTL-MONTH-XP-SHORT-3.14",""
"passed","Thu Sep 12 03:16:45 GMT 2024","Thu Sep 12 03:16:45 GMT 2024","2","","COMPARISONS","","COMPARISONS","","ADD-ATOM-NAIVE-FIB.03",""
"passed","Thu Sep 12 02:40:10 GMT 2024","Thu Sep 12 02:40:10 GMT 2024","3","","EXPERIMENTS","","EXPERIMENTS","","SYNTHESIZE-VIA-TYPE-CHECKING.05",""
"passed","Thu Sep 12 02:08:11 GMT 2024","Thu Sep 12 02:08:11 GMT 2024","2","","STDLIB-METTALOG","","STDLIB-METTALOG","","STDLIB-METTALOG-TEST-PT2.69",""
"passed","Thu Sep 12 02:35:35 GMT 2024","Thu Sep 12 02:35:35 GMT 2024","2","","ITERATIVE-CHAINING","","ITERATIVE-CHAINING","","IFC-XP.08",""
"passed","Thu Sep 12 01:49:51 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D2-HIGHERFUNC.06",""
"passed","Thu Sep 12 02:29:29 GMT 2024","Thu Sep 12 02:29:29 GMT 2024","2","","BACKWARD-CHAINER","","BACKWARD-CHAINER","","BACKWARD-CHAINER-XP.17",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:52 GMT 2024","5000","","WHOLE-TESTS","","WHOLE-TESTS","","SICP_book.chapter_1_1",""
"passed","Thu Sep 12 02:25:28 GMT 2024","Thu Sep 12 02:25:28 GMT 2024","2","","CHECK-TYPES-TEMP","","CHECK-TYPES-TEMP","","TYPE-PROP.32",""
"passed","Thu Sep 12 01:59:31 GMT 2024","Thu Sep 12 01:59:31 GMT 2024","1","","QUICK","","QUICK","","D4-TYPE-PROP.15",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","traverser.creation",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","containers_are_spaces.04_match_list_like_space",""
"passed","Thu Sep 12 03:02:02 GMT 2024","Thu Sep 12 03:02:02 GMT 2024","2","","WALK-THRU","","WALK-THRU","","TMPMATCH2.02",""
"passed","Thu Sep 12 02:08:11 GMT 2024","Thu Sep 12 02:08:11 GMT 2024","3","","STDLIB-METTALOG","","STDLIB-METTALOG","","STDLIB-METTALOG-TEST-PT2.70",""
"passed","Thu Sep 12 03:10:28 GMT 2024","Thu Sep 12 03:10:28 GMT 2024","2","","BASIC","","BASIC","","STATE-TYPES.12",""
"passed","Thu Sep 12 03:02:02 GMT 2024","Thu Sep 12 03:02:02 GMT 2024","2","","WALK-THRU","","WALK-THRU","","TEST-IF-CLOSED.08",""
"failed","Thu Sep 12 02:21:12 GMT 2024","Thu Sep 12 02:21:12 GMT 2024","116","","STACK-BASED","","STACK-BASED","","INTERPRETER.01",""
"passed","Thu Sep 12 02:25:28 GMT 2024","Thu Sep 12 02:25:28 GMT 2024","1","","CHECK-TYPES-TEMP","","CHECK-TYPES-TEMP","","TYPE-PROP.10",""
"failed","Thu Sep 12 02:35:35 GMT 2024","Thu Sep 12 02:35:35 GMT 2024","16","","ITERATIVE-CHAINING","","ITERATIVE-CHAINING","","IFC-XP.17",""
"passed","Thu Sep 12 01:51:26 GMT 2024","Thu Sep 12 01:51:26 GMT 2024","4","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","SPACE-SUBTRACTION-TESTS.04",""
"passed","Thu Sep 12 03:10:28 GMT 2024","Thu Sep 12 03:10:28 GMT 2024","1","","BASIC","","BASIC","","HYPERPOSING.06",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:51 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.nested_parameters",""
"passed","Thu Sep 12 01:49:43 GMT 2024","Thu Sep 12 01:49:43 GMT 2024","3","","MODULE-SYSTEM","","MODULE-SYSTEM","","C2-SPACES.01",""
"passed","Thu Sep 12 01:49:47 GMT 2024","Thu Sep 12 01:49:52 GMT 2024","5000","","WHOLE-TESTS","","WHOLE-TESTS","","truthvalue.EvidentialTruthValueTest",""
"failed","Thu Sep 12 02:28:23 GMT 2024","Thu Sep 12 02:28:23 GMT 2024","47","","DEPENDENT-TYPES","","DEPENDENT-TYPES","","IMPLICATIONDIRECTINTRODUCTIONDTLTEST.15",""
"passed","Thu Sep 12 02:06:51 GMT 2024","Thu Sep 12 02:06:51 GMT 2024","118","","SPACES","","SPACES","","ADD-REMOVE-MATCH-S-SYMBOLS.14",""
"failed","Thu Sep 12 02:32:03 GMT 2024","Thu Sep 12 02:32:03 GMT 2024","489","","EQUAL","","EQUAL","","DEDUCTIONEQUALTEST.02",""
